A3QVV1	GO:0003743; GO:0001731; GO:0005737; GO:0016282; GO:0005852; GO:0033290; GO:0006412; GO:0006413; GO:0006446; GO:0006413; GO:0006446
A9X4T1	GO:0003677; GO:0000166; GO:0006351; GO:0005694; GO:0006355; GO:0008026; GO:0004386; GO:0005524; GO:0016787; GO:0005634; GO:0016568; GO:0003676
A9ZSY3	GO:0022891; GO:0016020; GO:0016021; GO:0015768; GO:0015767; GO:0055085; GO:0015574; GO:0015771; GO:0015770; GO:0008643; GO:0022857; GO:0006810; GO:0005886; GO:0005215; GO:0005215; GO:0005886
B1B557	GO:0005506; GO:0005516; GO:0016491; GO:0046872; GO:0050660; GO:0050661; GO:0004517; GO:0010181; GO:0020037; GO:0055114; GO:0006809; GO:0016491
B3IUD8	GO:0005179; GO:0005576; GO:0008613; GO:0007589; GO:0007589; GO:0008613; GO:0005576
B3IUE0	GO:0005179; GO:0005576; GO:0007589; GO:0008613; GO:0008613; GO:0007589; GO:0005576
B9VJ80	GO:0000166; GO:0046872; GO:0008641; GO:0005524
B9WZ56	GO:0005737; GO:0005576
C0KYB6	GO:0016020; GO:0016021
C0SPF7	GO:0005506; GO:0046872; GO:0016705; GO:0016491; GO:0006718; GO:0020037; GO:0016709; GO:0055114; GO:0007552; GO:0004497; GO:0004497; GO:0007552
D2IYS2	GO:0004713; GO:0004672; GO:0005524; GO:0018108; GO:0006468; GO:0016020; GO:0016021; GO:0016310; GO:0016301
H9IUR0	GO:0042803; GO:0005737; GO:0003723; GO:0008408; GO:0043186; GO:0051321; GO:1990923; GO:0031047; GO:0034587; GO:0006139; GO:0003676; GO:0005737; GO:0042803; GO:0090305; GO:0004527
H9IWW7	GO:0005737; GO:0051321; GO:0048477; GO:0031047; GO:0030154; GO:0051879; GO:0006457; GO:0005509; GO:0016853; GO:0016853; GO:0003755; GO:0000413; GO:0006457
H9JBU5	GO:0016020; GO:0016021
H9JIQ1	GO:0016328; GO:0007160; GO:0030054; GO:0016020; GO:0016021; GO:0005918; GO:0005886; GO:0007160; GO:0016021; GO:0016020
H9JTG9	GO:0016491; GO:0006629; GO:0055114; GO:0008202; GO:0055114
O01377	GO:0003677; GO:0006260; GO:0006275; GO:0005634; GO:0030337; GO:0030337; GO:0005634; GO:0043626; GO:0006272; GO:0006298; GO:0019985
O02387	GO:0042302
O02388	GO:0042302; GO:0005615; GO:0042302
O15946	GO:0045087; GO:0042742; GO:0005576; GO:0002376
O16140	GO:0003677; GO:0000166; GO:0046872; GO:0003916; GO:0003918; GO:0006265; GO:0005634; GO:0016853; GO:0005524; GO:0006259; GO:0009295; GO:0000819; GO:0009330; GO:0044774; GO:0006312; GO:0006268; GO:0008301; GO:0000712
O18326	GO:0000981; GO:0003677; GO:0003700; GO:0006351; GO:0007275; GO:0046872; GO:0040034; GO:0035282; GO:0005634; GO:0006357; GO:0003676
O45211	GO:0003677; GO:0006351; GO:0006352; GO:0005634; GO:0006352
O61271	GO:0008083; GO:0005615; GO:0005179; GO:0005576; GO:0005615; GO:0008083
O76146	GO:0045087; GO:0042742; GO:0002376; GO:0005576; GO:0005576; GO:0002376
O76190	GO:0008097; GO:0005737; GO:0003723; GO:0003735; GO:0030529; GO:0005840; GO:0019843; GO:0006412; GO:0005622
O96059	GO:0045087; GO:0042742; GO:0005576; GO:0002376; GO:0002376; GO:0005576; GO:0042742; GO:0016020; GO:0016021
P04142	GO:0045087; GO:0042742; GO:0005576; GO:0002376; GO:0002376; GO:0005576
P04148	GO:0005198; GO:0005576
P04829	GO:0005856; GO:0000166; GO:0005737; GO:0005524; GO:0000166
P05685	GO:0007275; GO:0005213; GO:0042600; GO:0007304
P05688	GO:0007275; GO:0005213; GO:0042600; GO:0007304
