A0AAS4	GO:0033188; GO:0006915; GO:0016020; GO:0006629; GO:0016021; GO:0016310; GO:0000139; GO:0005794; GO:0016740; GO:0016301; GO:0006665; GO:2001237; GO:0016049; GO:0047493; GO:0030148; GO:0030173; GO:0006686; GO:0005783; GO:0000138; GO:0005634; GO:0005886
A0FIN4	GO:0003700; GO:0045087; GO:0032728; GO:0045084; GO:0000790; GO:0006915; GO:0051607; GO:0050776; GO:0035458; GO:0032481; GO:0034124; GO:0006351; GO:0000978; GO:0006355; GO:0000975; GO:0043565; GO:0002376; GO:0045944; GO:0003677; GO:0005737; GO:0045590; GO:0001077; GO:0045893; GO:0043374; GO:0045892; GO:0010468; GO:2000564; GO:0060333; GO:0007050; GO:0008285; GO:0006366; GO:0071260; GO:0005634
A0FKG7	GO:0005737; GO:0008233; GO:0006508; GO:0004198; GO:0008234; GO:0016787; GO:0005634; GO:0005622; GO:0070062; GO:0090541; GO:0010634; GO:0004175; GO:0005654; GO:0097264
A0P8Z4	GO:0003677; GO:0003700; GO:0004879; GO:0046872; GO:0030518; GO:0003707; GO:0030154; GO:0007283; GO:0008270; GO:0007275; GO:0006351; GO:0000978; GO:0006355; GO:0043401; GO:0043565; GO:0005634; GO:0005667
A0P8Z5	GO:0042393; GO:0070530; GO:0070531; GO:0010212; GO:0070537; GO:0016568; GO:0006281; GO:0045739; GO:0006351; GO:0031572; GO:0006355; GO:0005634; GO:0006302; GO:0006974; GO:0045892; GO:0005515; GO:0005654; GO:0006303
A0PFK7	GO:0051016; GO:0005856; GO:0005737; GO:0003779; GO:0051015; GO:0051693; GO:0030036; GO:0071203; GO:0008290; GO:0030017; GO:0010591; GO:0007010; GO:0000902; GO:0051490; GO:0022604; GO:0005884; GO:0070062; GO:0006928; GO:0005829; GO:0015629; GO:0007596
A1DWM3	GO:0016020; GO:0016021
A1E295	GO:0097067; GO:0030855; GO:0070062; GO:0005615; GO:0042470; GO:0005739; GO:0005518; GO:0043394; GO:0046697; GO:0006508; GO:0050790; GO:0043231; GO:0030574; GO:0051603; GO:0048471; GO:0016787; GO:0046718; GO:0008233; GO:0004197; GO:0008234; GO:0005764; GO:0005576; GO:0005730
A1E952	GO:0006979; GO:0005856; GO:0045087; GO:0005737; GO:0003779; GO:0016491; GO:0046872; GO:0033743; GO:0016671; GO:0015629; GO:0055114; GO:0030091; GO:0030041; GO:0002376; GO:0005634
A1XQR6	GO:0008284; GO:0005739; GO:0016020; GO:0016021; GO:0042742; GO:0003674; GO:0034614; GO:0001302; GO:0005743; GO:2000379
A1XQR7	GO:0044284; GO:0042407; GO:0005739; GO:0016020; GO:0016021; GO:0061617; GO:0005743
A1XQR9	GO:0034719; GO:0000387; GO:0000398; GO:0071011; GO:0005737; GO:0003723; GO:0030529; GO:0005829; GO:0046540; GO:0034709; GO:0034715; GO:0008380; GO:0005681; GO:0005683; GO:0005682; GO:0006397; GO:0005685; GO:0005687; GO:0005686; GO:0042633; GO:0005634; GO:0070062; GO:0019013; GO:0071013; GO:0008334; GO:0005689; GO:0005515; GO:0030532; GO:0005654; GO:0005697; GO:0051170; GO:0006369; GO:0000245
A1XQS1	GO:0033617; GO:0005739; GO:0016020; GO:0016021
A1XQS2	GO:0031647; GO:0045040; GO:0031307; GO:0005739; GO:0098779; GO:0016020; GO:0016021; GO:0015266; GO:0030150; GO:0015031; GO:1903955; GO:0005742; GO:0006810; GO:0005741; GO:0005515; GO:0006626; GO:0016236; GO:0008320
A1XQS5	GO:0045263; GO:0031966; GO:0005739; GO:0016020; GO:0016021; GO:0015986; GO:0015992; GO:0015078; GO:0015991; GO:0033177; GO:0008289; GO:0005753; GO:0006810; GO:0006811; GO:0005743
A1XQT2	GO:0004129; GO:0005739; GO:0016020; GO:0016021; GO:1902600; GO:0005743
A1XQU1	GO:0070062; GO:0005737; GO:0006508; GO:0005839; GO:0051603; GO:0016787; GO:0008233; GO:0004175; GO:1903955; GO:0000502; GO:0004298; GO:0005654; GO:0005634
A1XQU3	GO:0003735; GO:0042273; GO:0030529; GO:0022625; GO:0005840; GO:0006412; GO:0005622; GO:0005515; GO:0019083; GO:0003723; GO:0070062; GO:0005737; GO:0006614; GO:0000184; GO:0016020; GO:0005829; GO:0006364; GO:0044822; GO:0006413
A1XQU5	GO:0019083; GO:0070062; GO:0006614; GO:0003735; GO:0030529; GO:0005925; GO:0000184; GO:0016020; GO:0005829; GO:0022625; GO:0006364; GO:0044822; GO:0005840; GO:0006412; GO:0005634; GO:0005622; GO:0006413
A1XQU7	GO:0003735; GO:0045860; GO:0030529; GO:0032147; GO:0030687; GO:0002181; GO:0030295; GO:0022625; GO:0006414; GO:0005840; GO:0006412; GO:0070180; GO:0005622
A1XQU9	GO:0005737; GO:0003723; GO:0003735; GO:0022627; GO:0030529; GO:0015935; GO:0005840; GO:0006412; GO:0005622; GO:0005515; GO:0019083; GO:0070062; GO:0006614; GO:0000184; GO:0016020; GO:0005829; GO:0006364; GO:0044822; GO:0005654; GO:0006413
A1XQV4	GO:0005856; GO:0005737; GO:0003779; GO:0005515; GO:0006936; GO:0070062; GO:0006928; GO:0005829; GO:0001725; GO:0030049; GO:0003674; GO:0005862
A1XSY8	GO:0001102; GO:0003700; GO:0046872; GO:0071310; GO:0035914; GO:0014037; GO:0016925; GO:0006351; GO:0000978; GO:0006355; GO:0044212; GO:0021612; GO:0042552; GO:0045444; GO:0003682; GO:0007622; GO:0006611; GO:0045944; GO:0003677; GO:0031625; GO:0005737; GO:0021660; GO:0001077; GO:0045893; GO:0030278; GO:0016874; GO:0008045; GO:0035284; GO:0021666; GO:0006366; GO:0021569; GO:0005634; GO:0003676; GO:0032868; GO:0071837; GO:0007422; GO:0007420; GO:0005515; GO:0048168; GO:0007611
A1Y2K1	GO:0001664; GO:0030900; GO:0045087; GO:0045121; GO:0031234; GO:0001948; GO:0031397; GO:0010976; GO:0018108; GO:0050798; GO:0007166; GO:0036120; GO:0046777; GO:0007169; GO:0042177; GO:0005102; GO:0071560; GO:0007417; GO:0010629; GO:0016310; GO:0016477; GO:0050966; GO:0015631; GO:0042981; GO:0044325; GO:0005634; GO:0005768; GO:0050852; GO:0001764; GO:0004713; GO:0046872; GO:0004715; GO:0016020; GO:0042110; GO:0016740; GO:0016301; GO:1900182; GO:0002250; GO:0048813; GO:0043123; GO:0046875; GO:0004672; GO:0002376; GO:0005884; GO:0038083; GO:0005524; GO:0005886; GO:0045471; GO:0000166; GO:0005737; GO:0030154; GO:0070851; GO:0071944; GO:0008360; GO:0007275; GO:0042523; GO:0042127; GO:0006468; GO:0042493; GO:0071375; GO:0035556; GO:0046854; GO:0005515; GO:0071363; GO:0043231; GO:0014069; GO:0014068; GO:0014066; GO:0007411; GO:0038096; GO:0048013; GO:0048010; GO:0006816; GO:0048015; GO:0051428; GO:0031295; GO:0050690; GO:0043524; GO:0000165; GO:0005739; GO:0050900; GO:0042608; GO:0042609; GO:0007631; GO:0007596; GO:0002223; GO:0005829; GO:0032403; GO:2001240; GO:0042610; GO:0043548; GO:0043547; GO:0046934; GO:0016032; GO:0007612; GO:0030168; GO:0005088
A1YIZ1	GO:0004756; GO:0000166; GO:0016310; GO:0016740; GO:0016301; GO:0005524
A1YVX4	GO:0003677; GO:0051213; GO:0008270; GO:0046872; GO:0006351; GO:0016491; GO:0016706; GO:0006355; GO:0055114; GO:0005634; GO:0016568; GO:0048511; GO:0045892; GO:0034720; GO:0032453; GO:0032452; GO:0005654
A1Z623	GO:0005783; GO:0005788; GO:0070062; GO:0008430; GO:0051084
A2BD05	GO:0051301; GO:0046872; GO:0006915; GO:0019894; GO:0016740; GO:0016301; GO:0018105; GO:0007165; GO:0031572; GO:0016607; GO:0007067; GO:0046777; GO:0007049; GO:0043123; GO:0004871; GO:0004672; GO:0004674; GO:0005524; GO:0005856; GO:0000287; GO:0000166; GO:0005737; GO:0005815; GO:0043231; GO:0016310; GO:0019901; GO:0030071; GO:0007059; GO:0000922; GO:0005654; GO:0005634; GO:0006468
A2BD09	GO:0050840; GO:0042803; GO:0030198; GO:0005576; GO:0005578
A2ICN5	GO:0006915; GO:0071277; GO:0048311; GO:0046332; GO:0055005; GO:0033613; GO:0035035; GO:0006351; GO:0048813; GO:0006355; GO:0000977; GO:0003682; GO:0061337; GO:0045944; GO:0000002; GO:0000981; GO:0003677; GO:0000122; GO:0000165; GO:0046983; GO:0070375; GO:0030154; GO:0042826; GO:0007275; GO:0007399; GO:0005634; GO:0007507; GO:0051149; GO:0003700; GO:0000790; GO:0001085; GO:0003705; GO:0000978; GO:0043565; GO:0001105; GO:0005667; GO:0005515; GO:0005737; GO:0007517; GO:0001077; GO:0046982; GO:0045893; GO:0019901; GO:0006366; GO:0005654
A2TF48	GO:0045087; GO:0050830; GO:0002755; GO:0005737; GO:0007165; GO:0043123; GO:0006954; GO:0002376; GO:0070976; GO:0046330; GO:0032747; GO:0044130; GO:0002238; GO:0050671; GO:0016064; GO:0005829; GO:0032740; GO:2000338; GO:0045080; GO:0090557; GO:0032760; GO:0007166; GO:0032680; GO:0009682; GO:1902622; GO:0005886; GO:0045351; GO:0050727; GO:0032675; GO:0031663; GO:0010468; GO:0032755; GO:2000341; GO:0032496; GO:0032494; GO:0051092; GO:0042127; GO:0009615
A2TLM1	GO:0009052; GO:0006098; GO:0004751; GO:0016853; GO:0005515; GO:0019693; GO:0005829; GO:0043231; GO:0048029; GO:0030246
A3KCL7	GO:0071949; GO:0016491; GO:0055114; GO:0008445; GO:0046416; GO:0003884; GO:0005777
A3QRX8	GO:0005737; GO:0008233; GO:0006508; GO:0016787
A3RGC1	GO:0010839; GO:0003700; GO:0004879; GO:0001501; GO:0046872; GO:0050892; GO:0046697; GO:0070561; GO:0006816; GO:0003707; GO:0070644; GO:1902121; GO:0008270; GO:0006351; GO:0090575; GO:0009887; GO:0006355; GO:0008434; GO:0038183; GO:0043401; GO:0038186; GO:0043565; GO:0006874; GO:0060745; GO:0045944; GO:0003677; GO:0000122; GO:0045892; GO:0010628; GO:1902098; GO:0010980; GO:0060058; GO:0045618; GO:0007275; GO:0007595; GO:0008285; GO:0000902; GO:0046965; GO:0043235; GO:0005654; GO:0005634; GO:0060558
A4F4L4	GO:0005515; GO:0005856; GO:0003777; GO:0005737; GO:0030286; GO:0005929; GO:0042995; GO:0005874; GO:0007017; GO:0003774; GO:0005886; GO:0007018
A4GVD1	GO:0007507; GO:0005922; GO:0005921; GO:0048468; GO:0016020; GO:0016021; GO:0007154; GO:0030054; GO:0034220; GO:0007268; GO:0001570; GO:0007267; GO:0005216; GO:0048738; GO:0007601; GO:0005886
A4PES0	GO:0000166; GO:0000287; GO:0005737; GO:0004713; GO:0046872; GO:0051321; GO:0004715; GO:0016310; GO:0016740; GO:0035038; GO:0016301; GO:0018108; GO:1904145; GO:1900194; GO:0060631; GO:0060283; GO:0007143; GO:0007067; GO:0004672; GO:0045736; GO:0005654; GO:0005524; GO:0005634; GO:0006468; GO:0004674
A4UTP7	GO:0071374; GO:0002634; GO:0071498; GO:0006959; GO:0072102; GO:0001947; GO:0030220; GO:2000111; GO:0030501; GO:0060045; GO:0061333; GO:0030182; GO:0010694; GO:0006351; GO:0016607; GO:0035198; GO:0006355; GO:0007521; GO:0000977; GO:0001782; GO:0003138; GO:0000981; GO:0071560; GO:0003139; GO:0001077; GO:0045893; GO:0048643; GO:0046983; GO:0045652; GO:0010629; GO:2000727; GO:0010628; GO:0001958; GO:2001013; GO:0035984; GO:2001016; GO:0030890; GO:0055012; GO:0042100; GO:0006366; GO:0043234; GO:0003211; GO:0005634; GO:0007611; GO:0000983; GO:0007507; GO:0003700; GO:0001568; GO:0051145; GO:0045663; GO:0001649; GO:0071277; GO:0050853; GO:0060025; GO:0035690; GO:0014033; GO:0003185; GO:0045666; GO:0044212; GO:0035051; GO:0043524; GO:0090073; GO:0072160; GO:0045669; GO:0045944; GO:0003677; GO:0002467; GO:0000122; GO:0007519; GO:0005737; GO:0000165; GO:0001974; GO:0030318; GO:0048666; GO:0071222; GO:0030154; GO:2000987; GO:0030279; GO:0007275; GO:0002062; GO:0003151; GO:0003680; GO:0000978; GO:0003682; GO:0005515; GO:0000980; GO:0046982; GO:0050680; GO:0043231; GO:0014902; GO:0060079; GO:0042826; GO:0000987; GO:0060998; GO:0001764; GO:0051149; GO:0098794; GO:0003705; GO:0071837; GO:0060021; GO:0043523; GO:0007517; GO:0046928; GO:0048703; GO:0048667; GO:0048704; GO:0060536; GO:0051963; GO:0006915; GO:0045165; GO:2000311; GO:2000310; GO:0035914; GO:0055007; GO:0051966; GO:0030224; GO:0033613; GO:0014898; GO:0048167; GO:0001046; GO:0043565; GO:0001205; GO:0071864; GO:0060297; GO:0007399; GO:0005654; GO:0009615
A4UTQ0	GO:0003677; GO:0005737; GO:0043186; GO:0051321; GO:0045892; GO:0031047; GO:0071547; GO:0030154; GO:0034587; GO:0007283; GO:0007140; GO:0007275; GO:0043046; GO:0043565; GO:0005634; GO:0001741; GO:0000122; GO:0030849; GO:0046620; GO:0010629; GO:0043066; GO:0048471; GO:0033391; GO:0000902; GO:0009566; GO:0008630; GO:0007129; GO:0000785; GO:0006974
A4UTQ2	GO:0005737; GO:0045930
A4Z6H0	GO:0004019; GO:0000166; GO:0000287; GO:0005525; GO:0005737; GO:0006164; GO:0046872; GO:0006167; GO:0046040; GO:0016874; GO:0044208; GO:0006163; GO:0003924; GO:0071257; GO:0005829; GO:0042594; GO:0014850; GO:0035690; GO:0009168; GO:0006531; GO:0002376; GO:0051015; GO:0042803; GO:0042301; GO:0006541
A4Z6H1	GO:0004019; GO:0000287; GO:0000166; GO:0005525; GO:0005737; GO:0006164; GO:0046872; GO:0006167; GO:0016874; GO:0046040; GO:0044208; GO:0070062; GO:0005886
A5A752	GO:0048016; GO:0048070; GO:0043406; GO:0030182; GO:0007166; GO:0002690; GO:0042310; GO:0045840; GO:0003100; GO:0005623; GO:0006874; GO:0005622; GO:0001755; GO:0030318; GO:0005615; GO:0050880; GO:0031708; GO:0045597; GO:0010468; GO:0014826; GO:0030334; GO:0010961; GO:0019229; GO:0008284; GO:1901381; GO:0010460; GO:0030072; GO:0030593; GO:0046887; GO:0005179; GO:0005576
A5A761	GO:0030218; GO:0006826; GO:0031966; GO:0005739; GO:0016020; GO:0016021; GO:0055072; GO:0055085; GO:0034220; GO:0015075; GO:0006810; GO:0006811; GO:0005743
A5A763	GO:0003677; GO:0006351; GO:0006355; GO:0005634; GO:0003700; GO:0090090; GO:0032808; GO:0001701; GO:0003705; GO:0043066; GO:0031315; GO:0014015; GO:0008134; GO:0000978; GO:0002052; GO:0007422; GO:0044212; GO:0003682; GO:0061138; GO:0045944; GO:0000981; GO:0000980; GO:0005737; GO:0048484; GO:0030318; GO:0001755; GO:0048589; GO:0045893; GO:0030154; GO:0001190; GO:0042802; GO:0048709; GO:0006366; GO:0048546; GO:0048469; GO:0005654
A5A769	GO:0031083; GO:0005737; GO:0031175; GO:1904115; GO:0008089; GO:0016197; GO:0030133; GO:0032402; GO:0035646; GO:0048490; GO:0001654; GO:0032816; GO:0048066; GO:0042493; GO:0005829; GO:0043473; GO:0030168; GO:0032438; GO:0060155; GO:0071806; GO:0033299; GO:0008320; GO:0007596
