A2VB89	GO:0048067; GO:0007593; GO:0005179; GO:0005576
A2VB90	GO:0005179; GO:0005576
A8CL69	GO:0005615; GO:0005184; GO:0016084; GO:0005179; GO:0005576; GO:0007218; GO:0042811
A8J4S9	GO:0008152; GO:0003824; GO:0016020; GO:0016021; GO:0005991; GO:0016787; GO:0016798; GO:0004555
B2D0J4	GO:0008233; GO:0006508; GO:0008236; GO:0004177; GO:0005576; GO:0016787
B2D0J5	GO:0052689; GO:0005576; GO:0016787
C9D7C2	GO:0046872; GO:0006816; GO:0016020; GO:0005509; GO:0016021; GO:0034765; GO:0070588; GO:0055085; GO:0005262; GO:0005891; GO:0005245; GO:0005244; GO:0006810; GO:0006811; GO:0005216
C9WMM5	GO:0004180; GO:0008233; GO:0004185; GO:0006508; GO:0005576; GO:0016787
H9KQJ7	GO:0042742; GO:0016020; GO:0016021
O18330	GO:0050830; GO:0048650; GO:0007275; GO:0050829; GO:0031640; GO:0042742; GO:0003674; GO:0005576; GO:0050832
O61303	GO:0050896; GO:0007165; GO:0018298; GO:0009881; GO:0016020; GO:0007186; GO:0016021; GO:0004871; GO:0007602; GO:0004930; GO:0007601
O61367	GO:0000166; GO:0003824; GO:0004054; GO:0016772; GO:0016310; GO:0016740; GO:0016301; GO:0005524
O76756	GO:0003735; GO:0030529; GO:0005840; GO:0006412; GO:0005622
O77061	GO:0005576
O97432	GO:0005576
P00038	GO:0005758; GO:0005739; GO:0046872; GO:0009055; GO:0020037; GO:0070469; GO:0055114
P00630	GO:0004623; GO:0046872; GO:0006629; GO:0016042; GO:0005509; GO:0005576; GO:0016787
P01499	GO:0042629; GO:0043303; GO:0005576
P01500	GO:0005576; GO:0042629; GO:0043303
P01501	GO:0016020; GO:0016021; GO:0044279; GO:0044179; GO:0004860; GO:0006469; GO:0006810; GO:0005576; GO:0006811; GO:0019835; GO:0044218
P02852	GO:0005576
P09075	GO:0003677; GO:0007275; GO:0006355; GO:0043565; GO:0005634
P09076	GO:0003677; GO:0007275; GO:0006355; GO:0043565; GO:0005634
P09355	GO:0005615; GO:0005576
P0CY46	GO:0000166; GO:0004714; GO:0004713; GO:0016020; GO:0016021; GO:0016310; GO:0016740; GO:0016301; GO:0018108; GO:0007275; GO:0007169; GO:0004672; GO:0005524; GO:0006468
P15450	GO:0045087; GO:0042381; GO:0042742; GO:0005576; GO:0002376
P15856	GO:0003677; GO:0006355; GO:0043565; GO:0005634; GO:0003700; GO:0007275; GO:0009952
