A0JN39	GO:0016192; GO:0005737; GO:0016020; GO:0005829; GO:0043231; GO:0031410; GO:0030663; GO:0030137; GO:0030126; GO:0030117; GO:0005793; GO:0015031; GO:0005198; GO:0005794; GO:0000139; GO:0006810; GO:0005886; GO:0006886
A0JN40	GO:0005856; GO:0003777; GO:0000166; GO:0005737; GO:0072384; GO:0008017; GO:0005871; GO:0005874; GO:0005524; GO:0007018; GO:0016887
A0JN41	GO:0007420; GO:0005575; GO:0003674
A0JN51	GO:0000981; GO:0003677; GO:0003700; GO:0050860; GO:0001077; GO:0045893; GO:0030154; GO:0001817; GO:0006351; GO:0000978; GO:0006366; GO:0006355; GO:0043565; GO:0005654; GO:0005634; GO:0006357; GO:0045944
A0JN52	GO:0000398; GO:0005515; GO:0000375; GO:0003723; GO:0071013; GO:0030532; GO:0008380; GO:0006461; GO:0005681; GO:0042177; GO:0006397; GO:0005654; GO:0005730; GO:0005689; GO:0005634; GO:0003676
A0JN53	GO:0003677; GO:0016779; GO:0003899; GO:0006366; GO:0016740; GO:0005634
A0JN54	GO:0000166; GO:0046872; GO:0016020; GO:0005829; GO:0005509; GO:0016310; GO:0016740; GO:0016301; GO:0035556; GO:0004143; GO:0005543; GO:0005524; GO:0007205; GO:0005886; GO:0005622
A0JN61	GO:0000166; GO:0045087; GO:0001056; GO:0003899; GO:0001635; GO:0003824; GO:0001669; GO:0016020; GO:0051607; GO:0009360; GO:0006384; GO:0006351; GO:0006383; GO:0044237; GO:0007218; GO:0002376; GO:0005634; GO:0005886; GO:0005666
A0JN62	GO:0005856; GO:0005737; GO:0005813; GO:0005815; GO:0030953; GO:0032886; GO:0008283; GO:0032880; GO:0008022; GO:0022008; GO:0021987; GO:0000226; GO:0022027
A0JN69	GO:0005768; GO:0031901; GO:0030659; GO:0008270; GO:0046872; GO:0016020; GO:0016021; GO:0031410; GO:0005764; GO:0016874; GO:0016567; GO:0006897
A0JN71	GO:0002821; GO:0005737; GO:0043372; GO:0032729; GO:0048873; GO:0002726; GO:0002639; GO:0032753; GO:0032743; GO:0032733; GO:0032760; GO:0030890; GO:0051251; GO:0042102; GO:0046622; GO:0005634
