P30450	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0030881; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P10314	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0030881; GO:0031901; GO:0042270; GO:0042605; GO:0042612; GO:0046977; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P30453	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0030881; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P30456	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0030881; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P30464	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P03989	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0002486; GO:0005783; GO:0005794; GO:0005886; GO:0006952; GO:0006955; GO:0009986; GO:0012507; GO:0016020; GO:0016032; GO:0016045; GO:0030670; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0070062; GO:0071556
P30479	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P30486	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P30487	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
P30492	GO:0000139; GO:0002474; GO:0002479; GO:0002480; GO:0005783; GO:0005794; GO:0005886; GO:0009986; GO:0012507; GO:0016032; GO:0030670; GO:0031901; GO:0042605; GO:0042612; GO:0050776; GO:0060333; GO:0060337; GO:0071556
