Q7TNP2	GO:0006461; GO:0008601; GO:0045121; GO:0060561; GO:0070062; GO:2001241
O35469	GO:0003854; GO:0004769; GO:0005743; GO:0005758; GO:0005789; GO:0006694; GO:0016021
P70445	GO:0005737; GO:0006446; GO:0007613; GO:0008190; GO:0008286; GO:0019933; GO:0030371; GO:0031929; GO:0035176; GO:0045947; GO:0048167; GO:0050804
Q64264	GO:0001662; GO:0004993; GO:0005887; GO:0007186; GO:0007198; GO:0007210; GO:0007268; GO:0008283; GO:0014062; GO:0030425; GO:0030594; GO:0035640; GO:0042053; GO:0042310; GO:0042428; GO:0046883; GO:0050795; GO:0051378
Q61224	GO:0004993; GO:0005887; GO:0007193; GO:0007200; GO:0007268; GO:0009636; GO:0014827; GO:0030425; GO:0030594; GO:0040012; GO:0042310; GO:0042493; GO:0050795; GO:0051209; GO:0051378
Q02284	GO:0004993; GO:0005887; GO:0007193; GO:0007200; GO:0007268; GO:0030425; GO:0030594; GO:0042493; GO:0051209; GO:0051378
P31387	GO:0004993; GO:0005887; GO:0007198; GO:0007268; GO:0030425; GO:0030594; GO:0051378
P58742	GO:0005634; GO:0005643; GO:0005654; GO:0005737; GO:0005813; GO:0006913; GO:0007612; GO:0009566; GO:0015031; GO:0016020; GO:0031965; GO:0051028
P51912	GO:0005794; GO:0005886; GO:0015175; GO:0015293; GO:0016020; GO:0016021; GO:0042470; GO:0070062
Q9JKX4	GO:0003700; GO:0005634; GO:0005730; GO:0005737; GO:0005794; GO:0005813; GO:0005829; GO:0005925; GO:0006357; GO:0006974; GO:0007155; GO:0007346; GO:0032929; GO:0040016; GO:0042254; GO:0042985; GO:0043065; GO:0043066; GO:0043522; GO:0044822; GO:0045944; GO:2000378
Q99JW1	GO:0005576; GO:0016020; GO:0016787
Q8K440	GO:0005524; GO:0005743; GO:0005886; GO:0006810; GO:0006869; GO:0016021; GO:0042626
P41233	GO:0002790; GO:0005102; GO:0005524; GO:0005548; GO:0005794; GO:0005886; GO:0005887; GO:0006497; GO:0006911; GO:0007040; GO:0007186; GO:0007584; GO:0008203; GO:0008509; GO:0009897; GO:0010875; GO:0016197; GO:0017127; GO:0019905; GO:0030139; GO:0030819; GO:0031267; GO:0032367; GO:0032489; GO:0033344; GO:0033700; GO:0034185; GO:0034186; GO:0034188; GO:0034364; GO:0034380; GO:0034616; GO:0042157; GO:0042158; GO:0042493; GO:0042626; GO:0042632; GO:0043231; GO:0043691; GO:0045121; GO:0045332; GO:0045335; GO:0048471; GO:0050702; GO:0051117; GO:0055091; GO:0055098; GO:0060155; GO:0071222; GO:0071300; GO:0071397
Q91V24	GO:0000139; GO:0001891; GO:0005524; GO:0005548; GO:0005622; GO:0005794; GO:0005886; GO:0006909; GO:0007613; GO:0009986; GO:0010875; GO:0016021; GO:0016324; GO:0017121; GO:0018149; GO:0030054; GO:0031901; GO:0032587; GO:0032780; GO:0032781; GO:0033344; GO:0033700; GO:0034188; GO:0034380; GO:0034504; GO:0038027; GO:0042626; GO:0042985; GO:0043231; GO:0050766; GO:0070374; GO:1900223; GO:1901076; GO:1902430; GO:1902995
Q8K449	GO:0005524; GO:0005739; GO:0005743; GO:0006869; GO:0016021; GO:0042626
Q5SSE9	GO:0005524; GO:0016021; GO:0033344; GO:0033700; GO:0042626; GO:0043231
Q9JJ59	GO:0002481; GO:0002485; GO:0002489; GO:0002591; GO:0005524; GO:0005764; GO:0005765; GO:0005789; GO:0015031; GO:0015440; GO:0015833; GO:0016021; GO:0022891; GO:0030176; GO:0042626; GO:0042803; GO:0055085
O89016	GO:0005524; GO:0005789; GO:0009235; GO:0016021; GO:0042626
Q9WV35	GO:0006397; GO:0008270; GO:0016556; GO:0016814; GO:0080111
O08707	GO:0005044; GO:0005769; GO:0005884; GO:0005886; GO:0005887; GO:0006935; GO:0006954; GO:0007165; GO:0016493; GO:0019957; GO:0055037
Q9QY83	GO:0005737; GO:0005856
P83855	GO:0004016; GO:0005524
P12657	GO:0003056; GO:0005887; GO:0007197; GO:0007207; GO:0007271; GO:0007274; GO:0008144; GO:0014069; GO:0016907; GO:0030054; GO:0030425; GO:0032279; GO:0040012; GO:0043270; GO:0043679; GO:0045202; GO:0045211; GO:0046541; GO:0050890; GO:0090316
Q920H4	GO:0001696; GO:0005887; GO:0007197; GO:0007207; GO:0007271; GO:0015872; GO:0016907; GO:0016934; GO:0019226; GO:0030054; GO:0045202; GO:0045211; GO:0060304
Q32MW3	GO:0005739; GO:0006637; GO:0047617; GO:0052689
Q8VHQ9	GO:0005829; GO:0006631; GO:0006637; GO:0008289; GO:0009266; GO:0009409; GO:0035556; GO:0047617; GO:0052689; GO:0070062
P28271	GO:0003723; GO:0003994; GO:0005737; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006099; GO:0006101; GO:0006417; GO:0006879; GO:0009791; GO:0010040; GO:0010468; GO:0030350; GO:0046872; GO:0050892; GO:0051539; GO:0070062
P13011	GO:0004768; GO:0005506; GO:0005783; GO:0005789; GO:0006636; GO:0016021; GO:0031090; GO:0032896; GO:0042759; GO:1903966
Q99KI0	GO:0003994; GO:0005506; GO:0005634; GO:0005739; GO:0006099; GO:0006101; GO:0006102; GO:0043209; GO:0051538; GO:0051539
Q6Q2Z6	GO:0000038; GO:0001676; GO:0005777; GO:0005829; GO:0006637; GO:0016290; GO:0032788; GO:0032789; GO:0047617; GO:0052689
Q9DBS4	GO:0000062; GO:0003995; GO:0003997; GO:0005777; GO:0009055; GO:0033539; GO:0050660; GO:0052890; GO:0055088
Q9QXG4	GO:0003987; GO:0005524; GO:0005654; GO:0005737; GO:0006085; GO:0008610; GO:0016208; GO:0019413; GO:0019427; GO:0019542; GO:0043231
