P9WHN9	GO:0004063; GO:0008270; GO:0009056; GO:0016311; GO:0019497
P9WI95	GO:0005737; GO:0022611; GO:0030643; GO:0042803; GO:0045936; GO:0046677; GO:2000186
P9WPF5	GO:0006633; GO:0009813; GO:0016210; GO:0034081; GO:0071770
P9WHF1	GO:0000287; GO:0003935; GO:0005525; GO:0005829; GO:0008270; GO:0008686; GO:0009231; GO:0030145
P9WHU9	GO:0000051; GO:0003723; GO:0004349; GO:0005524; GO:0005829; GO:0006537; GO:0016310; GO:0055129
P9WIM9	GO:0005576
P9WHV1	GO:0000051; GO:0004350; GO:0005737; GO:0006537; GO:0050661; GO:0055114; GO:0055129
I6Y9Q3	GO:0004108; GO:0005829; GO:0005975; GO:0006099; GO:0016829; GO:0019679; GO:0046487; GO:0050440
O06581	GO:0001666; GO:0006355; GO:0008203; GO:0019679; GO:0043565; GO:0052572
P9WHE1	GO:0003729; GO:0003735; GO:0017148; GO:0022625; GO:0042254
P9WHD9	GO:0003735; GO:0006412; GO:0022625; GO:0042254; GO:0070180
P9WHN7	GO:0004045; GO:0005737; GO:0006412
P9WH75	GO:0005515; GO:0005524; GO:0005971; GO:0006260; GO:0009186; GO:0009263; GO:0051063; GO:0055114
P9WH73	GO:0004748; GO:0005971; GO:0006144; GO:0006206; GO:0006260; GO:0009186; GO:0009263; GO:0046872; GO:0055114
P9WMQ9	GO:0003677; GO:0005524; GO:0006268; GO:0006269; GO:0006270; GO:0006302; GO:0006310; GO:0008270; GO:0043140; GO:1990077
P9WK35	GO:0004746; GO:0005829; GO:0009231; GO:0009349
O06582	GO:0008203; GO:0019679; GO:0047547
P9WGM1	GO:0000156; GO:0000160; GO:0000287; GO:0003677; GO:0003700; GO:0005509; GO:0005667; GO:0005829; GO:0006355; GO:0006355
P9WHE7	GO:0003735; GO:0005515; GO:0006412; GO:0022625; GO:0042254; GO:0070180
P9WHM9	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872
P9WFV9	GO:0000049; GO:0004818; GO:0005524; GO:0005829; GO:0006424; GO:0008270; GO:0009332; GO:0015994
P9WFV7	GO:0004081; GO:0004820; GO:0005524; GO:0005829; GO:0006144; GO:0006206; GO:0006544; GO:0006563; GO:0006566; GO:0009345; GO:0015966; GO:0046983; GO:0070062; GO:0070150; GO:1990742
P9WFS1	GO:0004645; GO:0005829; GO:0006144; GO:0006206; GO:0006213; GO:0009032; GO:0016154
P9WFV3	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005737; GO:0006428; GO:0008270; GO:0009097; GO:0009098; GO:0009099; GO:0046677; GO:0106074
P9WFZ1	GO:0016429; GO:0030488; GO:0031515
P9WJ61	GO:0016311; GO:0016765; GO:0016791; GO:0035440; GO:0052572
P9WFY9	GO:0008176; GO:0106004
O53699	GO:0005991; GO:0008146; GO:0042803; GO:0046506; GO:0050427; GO:0050656
P9WQI3	GO:0005524; GO:0009405; GO:0015430; GO:0015771; GO:0015794; GO:0015850; GO:0044117
P9WFW1	GO:0004817; GO:0005524; GO:0005829; GO:0006423; GO:0006534; GO:0008270
P9WFU3	GO:0000049; GO:0000162; GO:0000287; GO:0004826; GO:0005524; GO:0006432; GO:0006571; GO:0009094; GO:0009328
P9WLG1	GO:0001517; GO:0006044; GO:0046506
P9WHH5	GO:0003957; GO:0005737; GO:0006118; GO:0006739; GO:0006769; GO:0009055; GO:0022900; GO:0045454; GO:0046497; GO:0050660; GO:1902600; GO:1902600
P9WG01	GO:0005886; GO:0008643; GO:0016021; GO:0044117; GO:0055085
P9WG91	GO:0005886; GO:0016021; GO:0022857; GO:0046677; GO:0055085
P9WFS7	GO:0002949; GO:0005524; GO:0005737; GO:0016740; GO:0046872
P9WFY7	GO:0002939; GO:0005829; GO:0052906
P9WGC5	GO:0000287; GO:0004775; GO:0005524; GO:0019643; GO:0042709
P9WPH1	GO:0008270; GO:0008703; GO:0008835; GO:0009231; GO:0055114
P9WHX1	GO:0005886; GO:0016021
Q79FK6	GO:0009405
Q79FH3	GO:0052572; GO:0075139
Q79FE1	GO:0005576; GO:0009405; GO:0009986
P9WHW3	GO:0000413; GO:0003755; GO:0005737; GO:0006457; GO:0010039
P9WHU5	GO:0006508; GO:0008234; GO:0071555
P9WHM5	GO:0000287; GO:0004644; GO:0005515; GO:0005829; GO:0006144; GO:0006189; GO:0009256
P9WHM7	GO:0003937; GO:0004643; GO:0006144; GO:0006189; GO:0042720
P9WHB7	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0042254
P9WHB5	GO:0003735; GO:0006412; GO:0008097; GO:0016787; GO:0022625; GO:0042254
P9WI83	GO:0004674; GO:0005515; GO:0005524; GO:0005886; GO:0006468; GO:0008360; GO:0009069; GO:0009405; GO:0016021; GO:0043085; GO:0043086; GO:0043388; GO:0045717
P9WFQ7	GO:0030170
O07434	GO:0000976; GO:0001217; GO:0005737; GO:0032993; GO:0045892; GO:0046688; GO:0046872
P9WH19	GO:0005840; GO:0006364; GO:0042274; GO:0043022
P9WI49	GO:0005886; GO:0016021
P9WI47	GO:0005886
P9WI39	GO:0005576; GO:0005829
P9WI35	GO:0005886; GO:0016021; GO:0044119
P9WI29	GO:0003985; GO:0006090; GO:0006550; GO:0006552; GO:0006554; GO:0006568; GO:0006574; GO:0006633; GO:0018874; GO:0042967; GO:0046950
L7N675	GO:0005618; GO:0009405; GO:0009986; GO:0052026
P9WI25	GO:0052572
P9WI23	GO:0005576
P9WI21	GO:0005886; GO:0016021
P9WHX5	GO:0005886
P9WHW9	GO:0005515; GO:0005576; GO:0005618; GO:0005886; GO:0009405; GO:0009986
P9WI09	GO:0005618
P9WHZ5	GO:0052556
P9WIN1	GO:0004340; GO:0005524; GO:0005982; GO:0005985; GO:0006012; GO:0006094; GO:0006096; GO:0016310; GO:0019872; GO:0047330; GO:0051156
P9WHZ1	GO:0005886; GO:0016021
P9WHY9	GO:0016021; GO:0044119
P9WHY7	GO:0016021
P9WHY3	GO:0005618
Q6MWY2	GO:0052170
Q50703	GO:0005576; GO:0005618; GO:0009405; GO:0009986
Q50702	GO:0005886
P9WHV9	GO:0005524; GO:0006119; GO:0006799; GO:0006979; GO:0008976; GO:0009358; GO:0009405; GO:0046872
P9WHK3	GO:0004845; GO:0006206; GO:0006355; GO:0009116
P9WHI1	GO:0005737; GO:0006282
O50461	GO:0003677; GO:0004519; GO:0005515; GO:0006401; GO:0045926; GO:0090305
P9WHC9	GO:0003735; GO:0006412; GO:0022625; GO:0042254
P9WH67	GO:0000049; GO:0003735; GO:0005840; GO:0006412; GO:0042254
P9WF25	GO:0003677; GO:0005515; GO:0006355
P9WGY1	GO:0002184; GO:0005829; GO:0005840; GO:0006449; GO:0008079
P9WHG3	GO:0005829; GO:0005840; GO:0006449; GO:0016149; GO:0018444; GO:0043022; GO:0051083
P9WHF3	GO:0003723; GO:0004386; GO:0005524; GO:0006363; GO:0008186
P9WP01	GO:0004731; GO:0005737; GO:0006144; GO:0006154; GO:0006161; GO:0006206; GO:0006769; GO:0046497
P9WHK9	GO:0000287; GO:0004588; GO:0006206; GO:0009116; GO:0044205
P9WHA5	GO:0002181; GO:0003735; GO:0016740; GO:0019843; GO:0022625; GO:0042254
P9WHL1	GO:0004152; GO:0005737; GO:0005886; GO:0006207; GO:0044205; GO:0055114
P9WHA3	GO:0003735; GO:0006412; GO:0022625; GO:0042254
P9WHN5	GO:0005515; GO:0010498; GO:0019941; GO:0031386; GO:0070490; GO:0070628
P9WIA1	GO:0004438; GO:0004725; GO:0005576; GO:0006570; GO:0035335; GO:0044174; GO:0052083
P9WHQ7	GO:0000287; GO:0004044; GO:0006189; GO:0006536; GO:0006541; GO:0009113; GO:0009116; GO:0051539
P9WHL3	GO:0004151; GO:0006206; GO:0008270; GO:0044205
P96374	GO:0004309; GO:0006144; GO:0008894
P9WHV5	GO:0004309; GO:0006144; GO:0006793; GO:0008894
P9WH87	GO:0003735; GO:0006412; GO:0019843; GO:0022625; GO:0042254
P9WHJ9	GO:0000725; GO:0003684; GO:0005524; GO:0005829; GO:0008094; GO:0046872
P9WIU3	GO:0004590; GO:0006207; GO:0044205
P9WMI1	GO:0006355; GO:0043565
P9WHJ7	GO:0005829; GO:0030490; GO:0043024
P9WH89	GO:0003735; GO:0003743; GO:0005840; GO:0006446; GO:0019843; GO:0042254; GO:0043022
P9WG29	GO:0005515; GO:0005576; GO:0005886; GO:0009405; GO:0010628; GO:0010629; GO:0016787; GO:0040010; GO:0085016
P9WG27	GO:0005576; GO:0005886; GO:0009405; GO:0010628; GO:0010629; GO:0016021; GO:0016787; GO:0040010; GO:0085016
O53177	GO:0005576; GO:0009405; GO:0010628; GO:0016787; GO:0040010
P9WGG9	GO:0003677; GO:0003700; GO:0005667; GO:0006355; GO:0009405; GO:0009408; GO:0016987; GO:2000142
P9WGY3	GO:0008428; GO:0008757; GO:0018874; GO:0032259; GO:0043086; GO:0046872; GO:0047443; GO:0051252
P9WH45	GO:0000028; GO:0003735; GO:0006412; GO:0015935; GO:0019843
P9WH41	GO:0003735; GO:0005829; GO:0005840; GO:0006412; GO:0019843; GO:0042254
P9WH39	GO:0003735; GO:0006412; GO:0015935; GO:0042254
P9WH33	GO:0003735; GO:0006412; GO:0019843; GO:0022627; GO:0042254
P9WMI5	GO:0003700; GO:0005667; GO:0006355; GO:0006355; GO:0010043; GO:0044212; GO:0046872
P9WH31	GO:0003735; GO:0006412; GO:0022627; GO:0042254; GO:0070181
P9WH07	GO:0000179; GO:0003723; GO:0005737; GO:0031167; GO:0052908
P9WGW7	GO:0000453; GO:0005737; GO:0070677
P9WJ65	GO:0005886; GO:0016021
P9WGY9	GO:0003677; GO:0003899; GO:0005515; GO:0005730; GO:0006144; GO:0006206; GO:0006351; GO:0032549; GO:0046677
P9WNX3	GO:0004617; GO:0005515; GO:0006544; GO:0006564; GO:0006566; GO:0051287; GO:0055114
P9WGY7	GO:0003677; GO:0006351; GO:0016779
P9WG31	GO:0005576; GO:0009405; GO:0016787
P9WJ67	GO:0005515; GO:0005886; GO:0006355; GO:0008270; GO:0009405; GO:0016021; GO:0016989; GO:1903507
P9WGE1	GO:0043856; GO:0045152; GO:0045893
P9WGW9	GO:0005737; GO:0070043; GO:0070476
P9WGX7	GO:0005515; GO:0005524; GO:0006355; GO:0016787; GO:0016989; GO:0045892
O08343	GO:0004527; GO:0005829; GO:0006308; GO:0016888; GO:0046872; GO:0090305
P9WGV3	GO:0004013; GO:0005576; GO:0005829; GO:0006730; GO:0009087; GO:0019510; GO:0046085; GO:0051287
P9WGW1	GO:0003677; GO:0005524; GO:0005657; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0009432; GO:0032508
P9WGW3	GO:0000724; GO:0003677; GO:0005524; GO:0005657; GO:0009378; GO:0009379; GO:0009432; GO:0032508
I6X8R5	GO:0005576; GO:0015886; GO:0020037; GO:0046872
L0T905	GO:0005737; GO:0046872
P9WGX5	GO:0005515; GO:0005886; GO:0006355; GO:0006417; GO:0016021; GO:0016989; GO:1903507
P9WGW5	GO:0000971; GO:0003972; GO:0046872
P9WH29	GO:0000028; GO:0000049; GO:0003729; GO:0003735; GO:0006412; GO:0019843; GO:0022627
P9WJ69	GO:0005515; GO:0006355; GO:0006979; GO:0009408; GO:0016989; GO:0046872; GO:0051536; GO:1903507
P9WGX1	GO:0005737; GO:0070042; GO:0070475
P9WJP1	GO:0005737; GO:0070475; GO:0071424
P9WGV9	GO:0000287; GO:0000725; GO:0003676; GO:0006308; GO:0008821; GO:0048476; GO:0071932; GO:0090305
P9WH25	GO:0003723; GO:0003735; GO:0006412; GO:0022627; GO:0042254
P9WGE3	GO:0043856; GO:0045152; GO:0045893
P9WQD5	GO:0008610; GO:0016788; GO:0016874; GO:0052562; GO:0071770
P9WGN3	GO:0005048; GO:0005887; GO:0006616; GO:0008320; GO:0043952; GO:0052059
P9WQ73	GO:0004648; GO:0004760; GO:0005777; GO:0006522; GO:0006531; GO:0006564; GO:0006566; GO:0008453; GO:0008615; GO:0019265; GO:0030170
P9WG97	GO:0005887; GO:0009306; GO:0009977; GO:0033281; GO:0043953; GO:0065002
P9WKQ1	GO:0006685; GO:0006811; GO:0009279; GO:0015288; GO:0044179; GO:0046930; GO:0055085; GO:0061751; GO:0071396; GO:0071702
P9WIB9	GO:0000162; GO:0004106; GO:0005515; GO:0005576; GO:0006571; GO:0009094; GO:0046417
P9WGN7	GO:0005886; GO:0006605; GO:0009306; GO:0009941; GO:0015450; GO:0016021; GO:0043952; GO:0065002
P9WPW3	GO:0001666; GO:0006550; GO:0006552; GO:0006574; GO:0008260; GO:0046950
O53368	GO:0000104; GO:0005886; GO:0006118; GO:0006119; GO:0016021; GO:0018874; GO:0019643; GO:0045281; GO:0046872
P95257	GO:0005618
P9WGK5	GO:0000155; GO:0000160; GO:0005524; GO:0005887; GO:0009365; GO:0009405; GO:0009927; GO:0018106; GO:0023014; GO:0046777
P9WGP9	GO:0010447; GO:0016491; GO:0044119; GO:0055114
P9WGT5	GO:0003941; GO:0004300; GO:0006094; GO:0006534; GO:0006544; GO:0006550; GO:0006552; GO:0006554; GO:0006563; GO:0006566; GO:0006568; GO:0006574; GO:0006633; GO:0018874; GO:0019482; GO:0046251; GO:0046872; GO:0051539
P9WPW5	GO:0006550; GO:0006552; GO:0006574; GO:0008260; GO:0018874; GO:0046950; GO:0047569
P9WGP1	GO:0005887; GO:0006605; GO:0009941; GO:0015450; GO:0043952; GO:0052059; GO:0065002
P9WH27	GO:0003735; GO:0006412; GO:0019843; GO:0022627; GO:0042254
P9WJ71	GO:0005886; GO:0016021
P9WHG9	GO:0005524; GO:0005525; GO:0006144; GO:0008728; GO:0008893; GO:0015970; GO:0016301; GO:0016310; GO:0046872
P9WH49	GO:0003735; GO:0006412; GO:0022627; GO:0042254; GO:0070181
P9WH47	GO:0003735; GO:0006412; GO:0022627; GO:0042254; GO:0070181
P9WHC7	GO:0000049; GO:0000470; GO:0003735; GO:0006417; GO:0015934; GO:0019843
P9WHC5	GO:0000027; GO:0003735; GO:0006412; GO:0019843; GO:0022625
P9WH65	GO:0000028; GO:0000462; GO:0003735; GO:0006412; GO:0022627; GO:0048027; GO:0070181
P9WHC3	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0042254
P9WH63	GO:0000049; GO:0003735; GO:0006412; GO:0015935; GO:0019843; GO:0042254; GO:0046677
P9WHC1	GO:0003735; GO:0006412; GO:0019843; GO:0022625; GO:0042255
P9WGZ5	GO:0004065; GO:0006687; GO:0008209; GO:0008210; GO:0034414; GO:0042781; GO:0046872; GO:0051252
P9WIM5	GO:0005886; GO:0008168; GO:0008610; GO:0032259; GO:0071770
P9WHD3	GO:0003735; GO:0006412; GO:0022625; GO:0042254
P9WH01	GO:0003723; GO:0004523; GO:0005737; GO:0006298; GO:0030145; GO:0032299; GO:0043137; GO:0051252; GO:0090502
P9WGP5	GO:0005515; GO:0005524; GO:0005829; GO:0005887; GO:0006605; GO:0016887; GO:0017038; GO:0065002
P9WGP3	GO:0000166; GO:0005829; GO:0005886; GO:0043952; GO:0052553
O07747	GO:0005576; GO:0009405; GO:0010628; GO:0010629; GO:0016787; GO:0040010
O53361	GO:0003993; GO:0004438; GO:0005576; GO:0006771; GO:0009405; GO:0016311; GO:0019497; GO:0046854; GO:0050189
P9WKD7	GO:0004751; GO:0005515; GO:0005975; GO:0009052; GO:0015976
P9WI51	GO:0004750; GO:0005829; GO:0009052; GO:0015976; GO:0019323; GO:0044262; GO:0046872
P9WGJ5	GO:0000917; GO:0005737; GO:0043093
P9WGZ1	GO:0003677; GO:0003899; GO:0005730; GO:0006144; GO:0006206; GO:0006351; GO:0046983
P9WH15	GO:0000049; GO:0002935; GO:0005737; GO:0019843; GO:0030488; GO:0046872; GO:0051539; GO:0070040; GO:0070475
P9WH13	GO:0000287; GO:0006006; GO:0008879; GO:0019305; GO:0019872; GO:0030639; GO:0045226; GO:0046075
P9WH03	GO:0003725; GO:0004525; GO:0005737; GO:0006364; GO:0006397; GO:0008033; GO:0016075; GO:0019843; GO:0046872; GO:0051252; GO:0090502
P9WLH5	GO:0004523; GO:0006401; GO:0009236; GO:0016311; GO:0032296; GO:0043755; GO:0046872; GO:0051252; GO:0071667; GO:0090502
P9WGZ9	GO:0003723; GO:0004521; GO:0004534; GO:0005737; GO:0006364; GO:0008270; GO:0008800; GO:0042318; GO:0051252; GO:0090502; GO:0090503
P9WHJ5	GO:0001000; GO:0001108; GO:0045893
P9WHI3	GO:0003677; GO:0006281; GO:0006310; GO:0046872
P9WHJ3	GO:0000150; GO:0000287; GO:0000725; GO:0003684; GO:0003697; GO:0004520; GO:0005515; GO:0005524; GO:0005829; GO:0006308; GO:0006314; GO:0008094; GO:0009432; GO:0009650; GO:0016539; GO:0030145; GO:0042148; GO:0046677; GO:0090305
P9WHK7	GO:0003883; GO:0005524; GO:0005829; GO:0006541; GO:0019856; GO:0042802; GO:0044210; GO:0046872
P9WIQ5	GO:0000724; GO:0003677; GO:0004003; GO:0005524; GO:0005657; GO:0006308; GO:0008854; GO:0009338; GO:0032508; GO:0090305
P9WHI7	GO:0000724; GO:0005524; GO:0009314; GO:0009432
P9WMQ7	GO:0003677; GO:0004003; GO:0005524; GO:0005657; GO:0006281; GO:0006310; GO:0032508
P9WMQ3	GO:0000724; GO:0003677; GO:0004386; GO:0004518; GO:0005524; GO:0005829; GO:0009338; GO:0032508; GO:0046872; GO:0090305
P9WHI9	GO:0000731; GO:0003697; GO:0005524; GO:0005737; GO:0006260; GO:0009432
P9WGL9	GO:0000156; GO:0000160; GO:0003677; GO:0003700; GO:0005667; GO:0005829; GO:0006355; GO:0006355; GO:0009405; GO:0019220
P9WHE9	GO:0000906; GO:0005829; GO:0009231; GO:0009349
P9WH59	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0042254
P9WHA9	GO:0003735; GO:0006412; GO:0022625; GO:0042254
P9WGZ3	GO:0000049; GO:0001682; GO:0004526; GO:0030677; GO:0051252; GO:0090502
O07802	GO:0005886; GO:0006869; GO:0016021; GO:0071555
P9WN65	GO:0008460; GO:0009117; GO:0019305; GO:0019872; GO:0030639; GO:0045226; GO:0070404
P9WH99	GO:0003735; GO:0006412; GO:0015934; GO:0042254
P9WH81	GO:0002181; GO:0003735; GO:0019843; GO:0022625; GO:0042254
P9WH11	GO:0005515; GO:0008830; GO:0009117; GO:0019305; GO:0019872; GO:0030639; GO:0045226
P9WH83	GO:0000027; GO:0000049; GO:0003735; GO:0006412; GO:0019843; GO:0022625
P9WH85	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0042254
P9WH09	GO:0005829; GO:0008831; GO:0009117; GO:0019305; GO:0019872; GO:0030639; GO:0045226; GO:0046872; GO:0055114
P9WP45	GO:0004129; GO:0005886; GO:0006123; GO:0016021; GO:0045277; GO:1902600; GO:1902600
P9WP63	GO:0005887; GO:1903424; GO:1903425
P9WP61	GO:0005887; GO:1903424; GO:1903425
P9WPK7	GO:0004357; GO:0005524; GO:0006750; GO:0017109; GO:0052699
O69671	GO:0004497; GO:0008198; GO:0016705; GO:0052704; GO:0055114
P9WMH3	GO:0003677; GO:0003700; GO:0005515; GO:0005667; GO:0005829; GO:0006355; GO:0009405; GO:0030552; GO:0045892; GO:0045893
P9WHP3	GO:0004310; GO:0006696; GO:0016102; GO:0016117; GO:0016767; GO:0046872; GO:0051996
P9WPH3	GO:0004126; GO:0005829; GO:0006206; GO:0008270; GO:0009972; GO:0043100; GO:0046109; GO:0047844
P9WP71	GO:0004129; GO:0005886; GO:0006123; GO:0009060; GO:0015990; GO:0016021; GO:0020037; GO:0045277; GO:0046872; GO:1902600
P9WP69	GO:0004129; GO:0005886; GO:0006123; GO:0016021; GO:0045277; GO:0046872; GO:1902600
P9WFF7	GO:0000287; GO:0004659; GO:0005886; GO:0006694; GO:0016094; GO:0030145; GO:0033850; GO:0050347
P9WPP7	GO:0005506; GO:0005737; GO:0006707; GO:0008395; GO:0009975; GO:0020037; GO:0036199; GO:0046996; GO:0055114; GO:0070025
P9WPL1	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0055114
P9WPN3	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0055114
P9WPM1	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0055114
P9WPL5	GO:0005506; GO:0006707; GO:0009405; GO:0020037; GO:0031073; GO:0036199; GO:0055114
P9WQ69	GO:0005515; GO:0005524; GO:0006534; GO:0016829; GO:0016887; GO:0030170; GO:0031071
P9WP65	GO:0000166; GO:0004115; GO:0005515; GO:0005576; GO:0005618; GO:0005737; GO:0005886; GO:0006144; GO:0006198; GO:0006206; GO:0008199; GO:0008663; GO:0009405; GO:0016311; GO:0016791; GO:0030145; GO:0042301; GO:0042545
P9WPL7	GO:0005506; GO:0005886; GO:0006707; GO:0008395; GO:0016021; GO:0020037; GO:0036199; GO:0055114
P9WN47	GO:0004812; GO:0006418; GO:0006479; GO:0008276; GO:0030745; GO:0052704; GO:0052707
O69668	GO:0016740; GO:0016846; GO:0052704
P9WP57	GO:0005515; GO:0005887; GO:0007049; GO:0008360; GO:0051301
P9WNV9	GO:0005524; GO:0005737; GO:0006260; GO:0008270; GO:0009408; GO:0031072; GO:0042026; GO:0051082; GO:0051085; GO:2000679
P9WPN7	GO:0005506; GO:0005886; GO:0006707; GO:0008395; GO:0016021; GO:0020037; GO:0036199; GO:0055114
P9WPM5	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0055114
P9WMR5	GO:0003677; GO:0004003; GO:0005524; GO:0005657; GO:0006310; GO:0006974; GO:0032508
P9WNZ7	GO:0005829; GO:0006633; GO:0009986; GO:0045300; GO:0046872; GO:0055114
P9WPE5	GO:0005524; GO:0005737; GO:0006355; GO:0034605; GO:0035375; GO:0046872; GO:0051082; GO:0051085
P9WPP5	GO:0005506; GO:0006707; GO:0008395; GO:0020037; GO:0036199; GO:0055114
P9WPN5	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0055114
P9WPL9	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0055114
O05442	GO:0005515; GO:0005576; GO:0006811; GO:0009279; GO:0009405; GO:0009986; GO:0015288; GO:0044164; GO:0046930; GO:0055085; GO:0061810; GO:0090729
P9WNE9	GO:0005515; GO:0005886; GO:0006118; GO:0006631; GO:0009055; GO:0022900; GO:0046872; GO:0051537; GO:0070402
P9WPA7	GO:0004594; GO:0005515; GO:0005524; GO:0005737; GO:0015937; GO:0015940; GO:0016310
P9WMJ9	GO:0005524; GO:0005737; GO:0006457; GO:0006986; GO:0044044; GO:0044406; GO:0044764; GO:0051082; GO:0051787; GO:2000679
P71629	GO:0004527; GO:0005524; GO:0016740; GO:0051607; GO:0090305
P9WIR3	GO:0005576; GO:0009405
P9WIR1	GO:0005576; GO:0016021
P9WPE9	GO:0005524; GO:0006458; GO:0009408; GO:0009986; GO:0042026; GO:0043590; GO:0051082; GO:1990220; GO:2000679
P9WN63	GO:0000287; GO:0004335; GO:0005524; GO:0005534; GO:0005829; GO:0033499; GO:0046835
P9WKK3	GO:0003743; GO:0005840; GO:0006446; GO:0019843; GO:0043022
P9WGS3	GO:0016021; GO:0016491; GO:0055114
P9WJ73	GO:0000287; GO:0003676; GO:0004532; GO:0008408; GO:0042802; GO:0051252; GO:0090503
P9WQ61	GO:0004321; GO:0005836; GO:0006633; GO:0009247; GO:0016878; GO:0031177; GO:0042967; GO:0044550; GO:0071766; GO:0097041
P9WQD9	GO:0004315; GO:0005515; GO:0005835; GO:0006633; GO:0033817; GO:0042967
P9WQ59	GO:0008610; GO:0016874
P9WNG5	GO:0004314; GO:0005515; GO:0005835; GO:0006633; GO:0042967
O53478	GO:0003700; GO:0005667; GO:0006355; GO:0006355; GO:0044212
P9WMC3	GO:0003677
P9WMJ7	GO:0005524; GO:0005737; GO:0006457; GO:0006974; GO:0009408; GO:0042623; GO:0042802; GO:0051082; GO:0071451
P9WHS5	GO:0004222; GO:0005886; GO:0006508; GO:0008270; GO:0016021
P9WN95	GO:0000287; GO:0000917; GO:0000921; GO:0003924; GO:0005515; GO:0005525; GO:0005737; GO:0032153; GO:0043093; GO:0045787; GO:0051258
O53585	GO:0005886; GO:0008921; GO:0009103; GO:0035496; GO:0052573; GO:0070592; GO:0071555; GO:0071769
P9WN43	GO:0005524; GO:0005978; GO:0005982; GO:0005985; GO:0008878; GO:0045227
P9WN91	GO:0000104; GO:0005886; GO:0006118; GO:0006119; GO:0009055; GO:0009061; GO:0018874; GO:0019643; GO:0022900; GO:0045281; GO:0050660; GO:0102040
P9WNB5	GO:0005886; GO:0006106; GO:0016021
O05779	GO:0000287; GO:0005524; GO:0005886; GO:0007049; GO:0016887; GO:0030145; GO:0051301
P9WG19	GO:0005576; GO:0005886; GO:0007049; GO:0016021; GO:0051301
P9WN83	GO:0004365; GO:0005737; GO:0006094; GO:0006096; GO:0050661; GO:0051287; GO:0055114
