A2IBH5	GO:0042802; GO:0042803; GO:0043010; GO:0005212; GO:0007601; GO:0050896; GO:0005198
A4GT88	GO:0004800; GO:0005789; GO:0016491; GO:0016020; GO:0016021; GO:0055114; GO:0005783; GO:0042446
A4L9I8	GO:0002009; GO:0005212; GO:0002088
A4L9I9	GO:0042803; GO:0005212; GO:0002088
A4L9J0	GO:0050896; GO:0005921; GO:0051289; GO:0005516; GO:1990349; GO:0016020; GO:0016021; GO:0055085; GO:0030054; GO:0005243; GO:0015250; GO:0045785; GO:0005212; GO:0005783; GO:0002088; GO:0006810; GO:0006833; GO:0005887; GO:0005886; GO:0005215; GO:0007601; GO:0016324; GO:0015793; GO:0009992; GO:0015254; GO:0034220
A4UMC5	GO:0003677; GO:0005737; GO:0008380; GO:0005681; GO:0006355; GO:0000390; GO:0071008; GO:0006397; GO:0005634; GO:0031214; GO:0003676; GO:0016607; GO:0071013; GO:0005578
A5A4K9	GO:0051963; GO:0032869; GO:0046697; GO:0045121; GO:0016020; GO:0016021; GO:0016520; GO:0045409; GO:0007165; GO:0032100; GO:0008154; GO:0007186; GO:0009986; GO:0004871; GO:0043005; GO:0043568; GO:0009725; GO:0004930; GO:0040018; GO:0005886; GO:0042536; GO:0001616; GO:0050728; GO:0032094; GO:0008343; GO:0030252; GO:0032691; GO:0009755; GO:0046676; GO:0045923; GO:0017046; GO:0042562; GO:0043134
A5A6S6	GO:0006813; GO:0016020; GO:0016021; GO:0033017; GO:0031965; GO:0071805; GO:0005261; GO:0016529; GO:0015672; GO:0005267; GO:0006810; GO:0006811; GO:0005634; GO:0070062; GO:0098655
A7KAU2	GO:0055085; GO:0015297; GO:0016020; GO:0016021; GO:0006810; GO:0006855; GO:0015238; GO:0005886
A7KAU3	GO:0055085; GO:0015297; GO:0016020; GO:0016021; GO:0006810; GO:0006855; GO:0016324; GO:0015238; GO:0005886; GO:0046618; GO:0015307
B6A7Q3	GO:0000166; GO:0005737; GO:0051301; GO:0000086; GO:0060828; GO:0016020; GO:0016055; GO:0051726; GO:0016310; GO:0016740; GO:0016301; GO:0000308; GO:0004693; GO:0007049; GO:0004672; GO:0004674; GO:0005634; GO:0005524; GO:0006468; GO:0005886; GO:0005829; GO:0030332; GO:0005515
B7NZ88	GO:0005856; GO:0000166; GO:0007283; GO:0005737; GO:0015630; GO:0051013; GO:0008017; GO:0005874; GO:0005524; GO:0016787; GO:0008568; GO:0005515; GO:0031122; GO:0005634
B7NZC7	GO:0045087; GO:0005737; GO:0050728; GO:0050868; GO:0002376; GO:0005515
B7NZQ9	GO:0071818; GO:0005737; GO:0071816; GO:0016020; GO:0005829; GO:0051087; GO:0006810; GO:0005634; GO:0005515; GO:0019787; GO:0006464
C0HJA6	GO:0050896; GO:0007608; GO:0006810
C0HJA7	GO:0050896; GO:0007608; GO:0006810
C0HJA9	GO:0050896; GO:0007608; GO:0006810; GO:0005550; GO:0036094; GO:0005576; GO:0005215; GO:0007610
G1SRW8	GO:0071286; GO:0005737; GO:0004518; GO:0016075; GO:0071287; GO:0004519; GO:0043022; GO:0016787; GO:0090502; GO:0004521; GO:0005634; GO:0005524; GO:0006402
I1VZH0	GO:0008270; GO:0046872; GO:0005622; GO:0005515; GO:0051087; GO:0010628; GO:0030544; GO:0055117; GO:0048471; GO:1902261; GO:0086019; GO:1903762; GO:1903954; GO:0044325; GO:1901207
I6M4H4	GO:0016020; GO:0016021; GO:0007338; GO:0005576; GO:0005578; GO:0005886; GO:0030141; GO:0031012; GO:0005794; GO:0007339
